"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,1.5,1,-1.95090631766031,-1.98659256719119,-1.98697641534138,-1.98697785420869,-1.98697785420869,0.0490936823396864,0.0134074328088098,0.0130235846586166,0.0130221457913109,0.0130221457913109,1.40618032752033,1.43463200934008,1.4349217553069,1.43490402840536,1.43490402840536,-0.0938196724796683,-0.0653679906599183,-0.0650782446930953,-0.0650959715946429,-0.0650959715946429
40,100,-2,1.5,1,-2.1539673019461,-2.19269676754613,-2.19310734766469,-2.19310183872635,-2.19310183872635,-0.153967301946098,-0.192696767546129,-0.193107347664693,-0.193101838726355,-0.193101838726355,1.91251320592581,1.9482184550388,1.94857036096387,1.94856936426777,1.94856936426777,0.412513205925815,0.448218455038802,0.448570360963868,0.448569364267766,0.448569364267766
40,100,-2,1.5,1,-1.62771652963005,-1.65708797382028,-1.65745785418873,-1.65744430032059,-1.65744430032059,0.372283470369953,0.342912026179718,0.34254214581127,0.342555699679409,0.342555699679409,0.761876893677985,0.780111689596601,0.780345822941725,0.780329160843668,0.780329160843668,-0.738123106322015,-0.719888310403399,-0.719654177058275,-0.719670839156332,-0.719670839156332
40,100,-2,1.5,1,-1.94365625013962,-1.97923026741869,-1.97964444016042,-1.97962072404543,-1.97963113384026,0.0563437498603794,0.0207697325813103,0.0203555598395844,0.0203792759545653,0.0203688661597385,1.66844368845381,1.69990906848913,1.70024033246994,1.7002076861768,1.70022270035039,0.168443688453813,0.199909068489131,0.200240332469943,0.200207686176798,0.200222700350389
40,100,-2,1.5,1,-1.59250649484177,-1.62505045900211,-1.62554941784904,-1.62553440675146,-1.62552091283078,0.407493505158234,0.374949540997893,0.374450582150958,0.374465593248543,0.374479087169222,1.15824798788719,1.18451183232472,1.18491054897068,1.1848866523921,1.18487185071129,-0.341752012112809,-0.315488167675277,-0.315089451029323,-0.315113347607904,-0.315128149288713
40,100,-2,1.5,1,-1.52183497964774,-1.54894168853372,-1.54924002194584,-1.54922893946667,-1.54922893946667,0.478165020352257,0.451058311466284,0.45075997805416,0.450771060533329,0.450771060533329,1.24178280699344,1.26476064956164,1.26500730213871,1.26499779702392,1.26499779702392,-0.258217193006556,-0.235239350438363,-0.234992697861288,-0.235002202976076,-0.235002202976076
40,100,-2,1.5,1,-1.76679076435454,-1.7958472466968,-1.79619324767846,-1.79619431386683,-1.79619431386683,0.233209235645458,0.204152753303199,0.203806752321545,0.203805686133165,0.203805686133165,0.56274422242879,0.574375370511559,0.574474464236285,0.574479157295698,0.574479157295698,-0.93725577757121,-0.925624629488441,-0.925525535763715,-0.925520842704302,-0.925520842704302
40,100,-2,1.5,1,-1.85137435070757,-1.88595585227675,-1.88636986142241,-1.88636521631789,-1.88636787122158,0.14862564929243,0.11404414772325,0.113630138577586,0.113634783682111,0.113632128778422,1.09347314055978,1.11773763530117,1.11803154540423,1.11803092686814,1.11802840184623,-0.406526859440225,-0.382262364698828,-0.381968454595775,-0.381969073131865,-0.381971598153771
40,100,-2,1.5,1,-1.90743546868247,-1.94344689643048,-1.9439219157085,-1.94391689942187,-1.94389336299537,0.092564531317529,0.0565531035695219,0.0560780842914972,0.056083100578131,0.0561066370046275,1.34696445723319,1.37456592012897,1.37489924879252,1.37488019251575,1.37484558326286,-0.153035542766807,-0.125434079871031,-0.125100751207481,-0.125119807484252,-0.125154416737143
40,100,-2,1.5,1,-1.38814123936769,-1.41681736650299,-1.41717167093763,-1.41712475582717,-1.41712475582717,0.611858760632312,0.583182633497009,0.582828329062373,0.582875244172825,0.582875244172825,0.760167814810824,0.779102601280761,0.779330567841529,0.779266058753719,0.779266058753719,-0.739832185189176,-0.720897398719239,-0.720669432158471,-0.720733941246281,-0.720733941246281
40,100,-2,1.5,1,-1.70606641055728,-1.73517705058555,-1.73548493087627,-1.73547422845607,-1.73547422845607,0.293933589442725,0.264822949414446,0.26451506912373,0.264525771543933,0.264525771543933,1.34235357237574,1.36727069153072,1.36753658945758,1.3675292137923,1.3675292137923,-0.15764642762426,-0.132729308469283,-0.132463410542417,-0.132470786207697,-0.132470786207697
40,100,-2,1.5,1,-2.06481895692518,-2.10648113300539,-2.10708067523654,-2.10704058303371,-2.10703730323927,-0.0648189569251789,-0.106481133005388,-0.107080675236542,-0.107040583033712,-0.107037303239266,1.68651780387209,1.72251006378584,1.72297541853841,1.72294206028148,1.72292267237891,0.186517803872091,0.222510063785842,0.222975418538411,0.22294206028148,0.22292267237891
40,100,-2,1.5,1,-2.18551725268889,-2.23506195388977,-2.23584853078549,-2.23579659848441,-2.23581594833974,-0.185517252688894,-0.235061953889769,-0.235848530785491,-0.235796598484414,-0.235815948339744,1.60800744551221,1.64960074839461,1.6502713982129,1.65020709395811,1.6502339484061,0.108007445512207,0.149600748394606,0.150271398212897,0.150207093958107,0.1502339484061
40,100,-2,1.5,1,-1.92143765007289,-1.95967940223366,-1.9601705791275,-1.96013960119782,-1.96013960119782,0.0785623499271095,0.0403205977663388,0.0398294208724983,0.0398603988021766,0.0398603988021766,1.83512309562106,1.87097339226955,1.87138875796145,1.87135928438028,1.87135928438028,0.335123095621056,0.370973392269552,0.371388757961451,0.371359284380283,0.371359284380283
40,100,-2,1.5,1,-1.91892164889881,-1.95366971670582,-1.95408943771496,-1.95407689190437,-1.95407689190437,0.0810783511011859,0.0463302832941839,0.0459105622850422,0.0459231080956259,0.0459231080956259,1.6750275243045,1.70681396411103,1.70721691246037,1.70718843112375,1.70718843112375,0.175027524304496,0.206813964111028,0.207216912460373,0.207188431123752,0.207188431123752
40,100,-2,1.5,1,-1.75919786160703,-1.79333159131123,-1.79379184789773,-1.79373996747851,-1.79376692561309,0.240802138392974,0.206668408688772,0.206208152102272,0.206260032521492,0.206233074386912,1.20582259861855,1.23092286990058,1.23118337956636,1.23115664541923,1.23119154708773,-0.294177401381448,-0.269077130099422,-0.268816620433642,-0.268843354580771,-0.268808452912268
40,100,-2,1.5,1,-2.108435278239,-2.15397521656148,-2.15464223038599,-2.15460190283711,-2.15460190283711,-0.108435278239001,-0.153975216561479,-0.154642230385994,-0.154601902837113,-0.154601902837113,1.55411715796223,1.5919014895223,1.59244905863914,1.59240538302468,1.59240538302468,0.0541171579622268,0.091901489522296,0.0924490586391369,0.0924053830246847,0.0924053830246847
40,100,-2,1.5,1,-2.01670036021623,-2.05740715702382,-2.05796958504359,-2.05794487855447,-2.05794268686101,-0.0167003602162281,-0.0574071570238228,-0.0579695850435904,-0.0579448785544709,-0.0579426868610105,0.879876506538025,0.90186524902614,0.902115771042589,0.902075167139214,0.902073174609356,-0.620123493461975,-0.59813475097386,-0.597884228957411,-0.597924832860786,-0.597926825390644
40,100,-2,1.5,1,-2.09422794011731,-2.13054548061655,-2.13096069272457,-2.13095127311665,-2.13095127311665,-0.0942279401173107,-0.130545480616545,-0.130960692724566,-0.130951273116647,-0.130951273116647,1.26843570121262,1.29471500331619,1.2949937181389,1.29498340434615,1.29498340434615,-0.231564298787382,-0.205284996683808,-0.205006281861097,-0.205016595653849,-0.205016595653849
40,100,-2,1.5,1,-1.25610928585847,-1.27247980063396,-1.27260458001078,-1.27260336493852,-1.27260336493852,0.743890714141529,0.727520199366041,0.72739541998922,0.727396635061478,0.727396635061478,0.96077682572978,0.972828113246782,0.972889431286716,0.972895468763637,0.972895468763637,-0.53922317427022,-0.527171886753218,-0.527110568713284,-0.527104531236363,-0.527104531236363
40,100,-2,1.5,1,-2.01022875090903,-2.05248596058373,-2.05307504280686,-2.05303238451159,-2.05303238451159,-0.0102287509090342,-0.052485960583728,-0.0530750428068592,-0.0530323845115905,-0.0530323845115905,1.57737832379324,1.61413654281361,1.61466064670151,1.6146118613742,1.6146118613742,0.0773783237932442,0.114136542813609,0.11466064670151,0.114611861374201,0.114611861374201
40,100,-2,1.5,1,-2.0512298821861,-2.09491231910605,-2.09556599549388,-2.09557252860762,-2.09555000086871,-0.0512298821861039,-0.0949123191060508,-0.0955659954938755,-0.0955725286076223,-0.0955500008687062,1.57314985634325,1.60886539362731,1.60937184581245,1.60935415601867,1.60934987519965,0.0731498563432489,0.108865393627312,0.109371845812454,0.109354156018674,0.109349875199654
40,100,-2,1.5,1,-2.0225769271254,-2.06320836527438,-2.06376107498982,-2.06374123226346,-2.06373447005941,-0.0225769271254017,-0.0632083652743809,-0.0637610749898201,-0.0637412322634647,-0.0637344700594067,1.380357913576,1.41077373025518,1.41116092307137,1.41112784330572,1.41114606437416,-0.119642086423999,-0.0892262697448167,-0.0888390769286285,-0.0888721566942769,-0.0888539356258367
40,100,-2,1.5,1,-2.39366045551985,-2.43888445840692,-2.43942824467322,-2.43940171147261,-2.43940171147261,-0.393660455519854,-0.438884458406919,-0.439428244673223,-0.439401711472606,-0.439401711472606,1.77201324624649,1.81009285738517,1.81051540266632,1.81049828711045,1.81049828711045,0.27201324624649,0.310092857385167,0.310515402666316,0.310498287110449,0.310498287110449
40,100,-2,1.5,1,-1.94228572141727,-1.97475666225449,-1.97509386179856,-1.97509602084228,-1.97509602084228,0.0577142785827263,0.0252433377455081,0.0249061382014415,0.0249039791577244,0.0249039791577244,1.37957583832091,1.40527086910383,1.4055310323864,1.4055371545763,1.4055371545763,-0.120424161679089,-0.0947291308961673,-0.0944689676135966,-0.0944628454237013,-0.0944628454237013
40,100,-2,1.5,1,-1.90153613568281,-1.93719447510914,-1.93758372194823,-1.93757548745438,-1.93757548745438,0.0984638643171882,0.0628055248908594,0.0624162780517667,0.0624245125456242,0.0624245125456242,1.29744535721364,1.32426413361152,1.32453670991322,1.32453141543895,1.32453141543895,-0.20255464278636,-0.175735866388481,-0.175463290086777,-0.175468584561052,-0.175468584561052
40,100,-2,1.5,1,-2.0773997286923,-2.11841180159014,-2.11892565346239,-2.11892338013282,-2.11892338013282,-0.0773997286923049,-0.118411801590143,-0.11892565346239,-0.118923380132824,-0.118923380132824,1.34206919592878,1.37219448235668,1.3725430770591,1.3725324680139,1.3725324680139,-0.157930804071225,-0.127805517643321,-0.127456922940904,-0.127467531986095,-0.127467531986095
40,100,-2,1.5,1,-1.83686852374351,-1.87403262061503,-1.87460644637747,-1.87461005691904,-1.87461005691904,0.163131476256494,0.125967379384971,0.125393553622534,0.12538994308096,0.12538994308096,1.11007645269594,1.13704875030718,1.13741149292807,1.13747842647043,1.13747842647043,-0.389923547304062,-0.362951249692819,-0.362588507071928,-0.362521573529569,-0.362521573529569
40,100,-2,1.5,1,-1.88617333078128,-1.92322802288343,-1.92369340439509,-1.92366654193066,-1.92366654193066,0.11382666921872,0.0767719771165662,0.0763065956049074,0.076333458069336,0.076333458069336,1.45259355102255,1.48297006271428,1.48332815701922,1.48328743053661,1.48328743053661,-0.0474064489774451,-0.0170299372857188,-0.0166718429807795,-0.0167125694633898,-0.0167125694633898
40,100,-2,1.5,1,-1.55517457728668,-1.58158791616101,-1.5818880544392,-1.58187388057886,-1.58187388057886,0.444825422713323,0.418412083838991,0.418111945560802,0.418126119421142,0.418126119421142,1.16132859135851,1.1823241168726,1.18255492462451,1.18253619975645,1.18253619975645,-0.338671408641492,-0.317675883127402,-0.317445075375492,-0.317463800243551,-0.317463800243551
