"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,2,1,-2.3800474102571,-2.44086598811912,-2.44204807657491,-2.44189427493442,-2.44189169232481,-0.380047410257102,-0.440865988119119,-0.442048076574909,-0.441894274934421,-0.441891692324806,2.4454260911236,2.50744274219324,2.50867682526923,2.50851020794968,2.50853644630035,0.445426091123596,0.507442742193239,0.508676825269235,0.508510207949676,0.508536446300345
40,100,-2,2,1,-1.64564100412923,-1.67893013472416,-1.67942190602675,-1.67942643686788,-1.67942643686788,0.354358995870767,0.321069865275836,0.320578093973252,0.320573563132116,0.320573563132116,1.61040791455095,1.64360995355918,1.64412525278164,1.64410715578009,1.64410715578009,-0.389592085449048,-0.356390046440819,-0.355874747218362,-0.355892844219911,-0.355892844219911
40,100,-2,2,1,-2.01161890831808,-2.05420353322644,-2.05479526766087,-2.05473556891755,-2.05473556891755,-0.0116189083180842,-0.054203533226441,-0.0547952676608654,-0.0547355689175522,-0.0547355689175522,1.98233972616693,2.02415842444879,2.02473171999551,2.02465312986397,2.02465312986397,-0.0176602738330705,0.0241584244487942,0.0247317199955104,0.0246531298639709,0.0246531298639709
40,100,-2,2,1,-1.79245963662266,-1.82177236358355,-1.82208281233426,-1.82208196540313,-1.82208196540313,0.207540363377345,0.178227636416451,0.177917187665742,0.177918034596872,0.177918034596872,1.77309466616074,1.80212002588658,1.80242144267737,1.80241139117561,1.80241139117561,-0.226905333839262,-0.197879974113417,-0.197578557322625,-0.19758860882439,-0.19758860882439
40,100,-2,2,1,-1.66706996807079,-1.70079654532328,-1.70125900199125,-1.70121791372574,-1.70121791372574,0.332930031929211,0.299203454676721,0.298740998008752,0.298782086274257,0.298782086274257,1.59040992850033,1.62242371998307,1.62285916230149,1.6228212267851,1.6228212267851,-0.409590071499665,-0.377576280016932,-0.377140837698512,-0.377178773214898,-0.377178773214898
40,100,-2,2,1,-1.68798293821071,-1.71459992565503,-1.71486484173987,-1.71487055611418,-1.71487055611418,0.312017061789292,0.285400074344969,0.285135158260128,0.285129443885815,0.285129443885815,2.18410688247418,2.21656677983653,2.2168969131829,2.21690003148017,2.21690003148017,0.18410688247418,0.216566779836529,0.2168969131829,0.216900031480174,0.216900031480174
40,100,-2,2,1,-2.2377795173501,-2.28487077769973,-2.28554203372774,-2.28549162343153,-2.28549162343153,-0.237779517350101,-0.284870777699727,-0.285542033727744,-0.285491623431534,-0.285491623431534,2.33667685016244,2.38506008541342,2.38576158619655,2.38570134325663,2.38570134325663,0.336676850162437,0.385060085413425,0.385761586196554,0.385701343256632,0.385701343256632
40,100,-2,2,1,-1.72728208507629,-1.75688697099954,-1.75720192190567,-1.75719240690809,-1.75719240690809,0.272717914923709,0.243113029000458,0.242798078094335,0.242807593091914,0.242807593091914,1.53628723588785,1.56343575107668,1.56371247529851,1.56369592926938,1.56369592926938,-0.463712764112148,-0.436564248923321,-0.436287524701486,-0.436304070730622,-0.436304070730622
40,100,-2,2,1,-2.22862399900665,-2.27513410429973,-2.27575952029391,-2.27572391849651,-2.27572391849651,-0.228623999006654,-0.275134104299728,-0.275759520293907,-0.275723918496506,-0.275723918496506,2.22724933019133,2.27314284533709,2.27371893791221,2.27368646161935,2.27368646161935,0.227249330191327,0.273142845337093,0.273718937912208,0.273686461619345,0.273686461619345
40,100,-2,2,1,-1.75004639153667,-1.77938748159237,-1.77969198840404,-1.77970920752598,-1.77970920752598,0.249953608463331,0.220612518407632,0.220308011595959,0.220290792474023,0.220290792474023,1.51702800874172,1.54337623730659,1.5436498255663,1.54365534511722,1.54365534511722,-0.482971991258276,-0.456623762693408,-0.456350174433696,-0.456344654882776,-0.456344654882776
