"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,0,1,-2.0246982317929,-2.06091473514614,-2.06159278455537,-2.06159760936937,-2.06159760936937,-0.0246982317929003,-0.0609147351461443,-0.061592784555371,-0.0615976093693744,-0.0615976093693744,0.273701935761285,0.283119590748882,0.283399141131524,0.28341231227404,0.28341231227404,0.273701935761285,0.283119590748882,0.283399141131524,0.28341231227404,0.28341231227404
40,100,-2,0,1,-1.87449714353335,-1.90475027147897,-1.90510512854788,-1.9050957339203,-1.9050957339203,0.125502856466653,0.0952497285210336,0.0948948714521218,0.0949042660797037,0.0949042660797037,0.359325107548858,0.365932660696,0.365905236487857,0.365892832545766,0.365892832545766,0.359325107548858,0.365932660696,0.365905236487857,0.365892832545766,0.365892832545766
40,100,-2,0,1,-2.09107301102067,-2.13731384956921,-2.13833633707106,-2.13825453341743,-2.13826877211338,-0.0910730110206681,-0.137313849569211,-0.138336337071062,-0.138254533417432,-0.138268772113382,0.0439222822596901,0.0435937603750905,0.0435111575501258,0.0435357932034432,0.0435396213632171,0.0439222822596901,0.0435937603750905,0.0435111575501258,0.0435357932034432,0.0435396213632171
40,100,-2,0,1,-2.01621775970591,-2.05559847162146,-2.05624520901637,-2.05619603685212,-2.05619603685212,-0.016217759705913,-0.0555984716214635,-0.0562452090163719,-0.056196036852123,-0.056196036852123,0.456241010320253,0.470520548185346,0.470803893718857,0.470746663140813,0.470746663140813,0.456241010320253,0.470520548185346,0.470803893718857,0.470746663140813,0.470746663140813
40,100,-2,0,1,-1.68214134151813,-1.71505776278199,-1.71563896721754,-1.71565155603458,-1.71565744269481,0.317858658481865,0.284942237218015,0.284361032782456,0.284348443965416,0.284342557305187,-0.157402238782715,-0.160423568870624,-0.160424837104808,-0.160387445034247,-0.160404363096088,-0.157402238782715,-0.160423568870624,-0.160424837104808,-0.160387445034247,-0.160404363096088
40,100,-2,0,1,-2.24579157188461,-2.29001443448581,-2.29087892391425,-2.29084972693247,-2.29084972693247,-0.245791571884615,-0.290014434485807,-0.290878923914254,-0.290849726932475,-0.290849726932475,0.167452687688632,0.173121533726406,0.173156815697567,0.173149741065863,0.173149741065863,0.167452687688632,0.173121533726406,0.173156815697567,0.173149741065863,0.173149741065863
40,100,-2,0,1,-1.88908623980329,-1.92815099525571,-1.92893220156668,-1.92891826601777,-1.92891200193603,0.110913760196715,0.0718490047442912,0.0710677984333228,0.0710817339822283,0.0710879980639716,-0.145200945819361,-0.150044191485733,-0.150116171745236,-0.150116556207238,-0.150111672770612,-0.145200945819361,-0.150044191485733,-0.150116171745236,-0.150116556207238,-0.150111672770612
40,100,-2,0,1,-2.0789017863257,-2.11251777512156,-2.11322032215568,-2.11320770143787,-2.11320770143787,-0.0789017863257029,-0.112517775121564,-0.113220322155684,-0.113207701437873,-0.113207701437873,0.258868575767811,0.266088211888915,0.266401441,0.266388903438013,0.266388903438013,0.258868575767811,0.266088211888915,0.266401441,0.266388903438013,0.266388903438013
40,100,-2,0,1,-2.18289217812206,-2.24147648794591,-2.24262183762312,-2.24250355904313,-2.24248876584828,-0.182892178122059,-0.241476487945911,-0.242621837623119,-0.242503559043126,-0.242488765848276,0.334018901256385,0.354526401844508,0.354894108368111,0.354792170096208,0.354765588318982,0.334018901256385,0.354526401844508,0.354894108368111,0.354792170096208,0.354765588318982
40,100,-2,0,1,-2.07467286927039,-2.11881417559397,-2.11989798909526,-2.11985761657853,-2.11986818306627,-0.0746728692703913,-0.118814175593969,-0.119897989095256,-0.119857616578534,-0.119868183066274,-0.306449860558187,-0.319930619459867,-0.320215899984731,-0.32021658542389,-0.320200677645309,-0.306449860558187,-0.319930619459867,-0.320215899984731,-0.32021658542389,-0.320200677645309
40,100,-2,0,1,-2.2194964070082,-2.26188760677222,-2.26253109206919,-2.26250900005149,-2.26252494017688,-0.2194964070082,-0.261887606772218,-0.262531092069194,-0.262509000051494,-0.262524940176876,0.366261017360709,0.375163693266298,0.375060943761555,0.375048865197655,0.375072065965963,0.366261017360709,0.375163693266298,0.375060943761555,0.375048865197655,0.375072065965963
40,100,-2,0,1,-2.15129507393533,-2.19689196767819,-2.19776957950938,-2.19773316841584,-2.19773849275149,-0.151295073935331,-0.196891967678187,-0.19776957950938,-0.197733168415838,-0.197738492751492,0.225800533394219,0.234411830843031,0.2346153397596,0.23457355276539,0.234573116659863,0.225800533394219,0.234411830843031,0.2346153397596,0.23457355276539,0.234573116659863
40,100,-2,0,1,-1.93991649812224,-1.97568974132726,-1.97631202785485,-1.97630339658924,-1.97630339658924,0.0600835018777637,0.0243102586727351,0.0236879721451533,0.0236966034107626,0.0236966034107626,0.219076145703477,0.225352844715362,0.225438783187267,0.225449891050954,0.225449891050954,0.219076145703477,0.225352844715362,0.225438783187267,0.225449891050954,0.225449891050954
40,100,-2,0,1,-1.53824572686453,-1.56346861042537,-1.56384328763052,-1.56383751657467,-1.56383751657467,0.461754273135473,0.436531389574634,0.436156712369479,0.436162483425333,0.436162483425333,-0.342294259073886,-0.353341991686901,-0.35347166391384,-0.353475849821155,-0.353475849821155,-0.342294259073886,-0.353341991686901,-0.35347166391384,-0.353475849821155,-0.353475849821155
40,100,-2,0,1,-1.66362148572848,-1.69032421883332,-1.69082257000759,-1.69082624395402,-1.69082624395402,0.336378514271524,0.309675781166676,0.309177429992408,0.309173756045984,0.309173756045984,-0.501989576903119,-0.515109063082642,-0.515203976106898,-0.515188409471021,-0.515188409471021,-0.501989576903119,-0.515109063082642,-0.515203976106898,-0.515188409471021,-0.515188409471021
40,100,-2,0,1,-2.21390605382182,-2.26287277456289,-2.26375879149272,-2.26372818777541,-2.26373780449861,-0.21390605382182,-0.262872774562886,-0.263758791492721,-0.263728187775406,-0.263737804498607,0.25250568000242,0.263199701237847,0.263421083864988,0.2634105586254,0.263397340348561,0.25250568000242,0.263199701237847,0.263421083864988,0.2634105586254,0.263397340348561
40,100,-2,0,1,-1.80002352641608,-1.82980643778937,-1.83027577672914,-1.83027574758314,-1.8302742992757,0.199976473583919,0.17019356221063,0.169724223270864,0.169724252416862,0.1697257007243,-0.0429797827045827,-0.0448182313784635,-0.0449370911448797,-0.0449104165679328,-0.0449217434156066,-0.0429797827045827,-0.0448182313784635,-0.0449370911448797,-0.0449104165679328,-0.0449217434156066
40,100,-2,0,1,-1.88789818505124,-1.92410867367209,-1.92479444734063,-1.92477263468231,-1.92477263468231,0.112101814948756,0.0758913263279108,0.0752055526593698,0.0752273653176929,0.0752273653176929,0.0072207063121763,0.00620021905140588,0.00616134431568034,0.00615483040980512,0.00615483040980512,0.0072207063121763,0.00620021905140588,0.00616134431568034,0.00615483040980512,0.00615483040980512
40,100,-2,0,1,-2.03212302915498,-2.07495639663996,-2.07596457250237,-2.07594694757956,-2.07594198508945,-0.032123029154977,-0.0749563966399602,-0.0759645725023654,-0.0759469475795616,-0.0759419850894547,-0.129959421767807,-0.131036000210819,-0.13081346609465,-0.13081202620154,-0.130817884006966,-0.129959421767807,-0.131036000210819,-0.13081346609465,-0.13081202620154,-0.130817884006966
40,100,-2,0,1,-1.57558365265325,-1.60422006563313,-1.6047984246619,-1.60478013624701,-1.60479445922589,0.42441634734675,0.395779934366873,0.395201575338103,0.39521986375299,0.395205540774114,-0.52859642664859,-0.545431114219532,-0.545711039259045,-0.545671377464588,-0.54565678057986,-0.52859642664859,-0.545431114219532,-0.545711039259045,-0.545671377464588,-0.54565678057986
40,100,-2,0,1,-1.70447528907183,-1.73778623443849,-1.7384769193218,-1.73845341977042,-1.73847389616134,0.29552471092817,0.262213765561507,0.261523080678203,0.261546580229583,0.261526103838658,-0.21650849788116,-0.219189951482232,-0.219086486285677,-0.219077001317176,-0.219083322084218,-0.21650849788116,-0.219189951482232,-0.219086486285677,-0.219077001317176,-0.219083322084218
40,100,-2,0,1,-1.86783185947694,-1.90765323068611,-1.90856667407998,-1.90853482409745,-1.90854513260025,0.132168140523064,0.0923467693138889,0.0914333259200164,0.0914651759025538,0.0914548673997486,-0.24790198717124,-0.257497273747205,-0.257684349100432,-0.257657185204684,-0.257635503806116,-0.24790198717124,-0.257497273747205,-0.257684349100432,-0.257657185204684,-0.257635503806116
40,100,-2,0,1,-1.7322545247457,-1.76784074148029,-1.76852597937293,-1.76850868201925,-1.76852873711543,0.267745475254301,0.232159258519707,0.231474020627067,0.231491317980746,0.231471262884572,-0.0729434513415532,-0.0730543336681896,-0.0729998668941701,-0.0730116202417203,-0.0729870019886406,-0.0729434513415532,-0.0730543336681896,-0.0729998668941701,-0.0730116202417203,-0.0729870019886406
