"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,-1,1,-1.96222533040128,-2.0025529268749,-2.00408024667852,-2.00398772010496,-2.00398489764046,0.037774669598718,-0.0025529268749036,-0.00408024667852036,-0.00398772010496273,-0.00398489764045706,-1.07392707483693,-1.12158128905789,-1.12212430224781,-1.12200043441282,-1.12201429786148,-0.0739270748369325,-0.121581289057894,-0.122124302247808,-0.122000434412819,-0.122014297861485
40,100,-2,-1,1,-2.18107194915219,-2.21927443019066,-2.22046415408168,-2.22040489845925,-2.22039701679774,-0.181071949152189,-0.219274430190655,-0.220464154081679,-0.220404898459251,-0.220397016797737,-1.04023816450582,-1.08336802522519,-1.08479114498747,-1.08467636125489,-1.08470140905378,-0.0402381645058174,-0.0833680252251869,-0.0847911449874705,-0.084676361254886,-0.0847014090537765
40,100,-2,-1,1,-2.78136805208972,-2.52892040336369,-2.53197872376705,-2.53167668042356,-2.5316689373754,-0.781368052089724,-0.528920403363694,-0.531978723767053,-0.531676680423558,-0.531668937375401,-0.345646337204993,-0.822317056792142,-0.822793855933391,-0.822618879481976,-0.82263523943738,0.654353662795007,0.177682943207858,0.177206144066609,0.177381120518024,0.17736476056262
40,100,-2,-1,1,-1.9533189468921,-1.9800409782065,-1.98103320488472,-1.98101329296525,-1.98101329296525,0.0466810531078963,0.0199590217935017,0.0189667951152823,0.0189867070347458,0.0189867070347458,-0.917424704526313,-0.947130329354066,-0.947578672194453,-0.947561829172998,-0.947561829172998,0.0825752954736866,0.0528696706459342,0.0524213278055472,0.0524381708270019,0.0524381708270019
40,100,-2,-1,1,-1.81410669037659,-1.83895400274452,-1.83933952901453,-1.83935217661472,-1.83935217661472,0.185893309623413,0.161045997255484,0.160660470985473,0.160647823385277,0.160647823385277,-0.892301582546391,-0.915883447075503,-0.916890537039477,-0.91683308236195,-0.91683308236195,0.107698417453609,0.0841165529244972,0.0831094629605227,0.0831669176380498,0.0831669176380498
40,100,-2,-1,1,-1.73612931036416,-1.76491025924211,-1.7657556278204,-1.76573861067358,-1.76573861067358,0.263870689635836,0.235089740757892,0.234244372179601,0.234261389326423,0.234261389326423,-0.979787151086645,-1.01264868668379,-1.01308543380578,-1.01300574959931,-1.01300574959931,0.0202128489133546,-0.0126486866837907,-0.0130854338057782,-0.013005749599309,-0.013005749599309
40,100,-2,-1,1,-2.44961817632633,-2.50584501133523,-2.50747454821766,-2.50739945883382,-2.50740592684994,-0.449618176326327,-0.505845011335229,-0.507474548217658,-0.507399458833818,-0.507405926849939,-0.212078355910887,-0.223303493115511,-0.223570070126465,-0.223561735074639,-0.223549246750028,0.787921644089113,0.776696506884489,0.776429929873535,0.776438264925361,0.776450753249972
40,100,-2,-1,1,-2.1823684222175,-2.23130249089024,-2.23253636917936,-2.23243177189754,-2.23243482609588,-0.182368422217496,-0.231302490890243,-0.23253636917936,-0.232431771897542,-0.23243482609588,-0.659070345368915,-0.744171713301464,-0.74610856390242,-0.745766496082581,-0.74575402706587,0.340929654631085,0.255828286698536,0.25389143609758,0.254233503917419,0.25424597293413
40,100,-2,-1,1,-1.96647971229455,-1.99759755645258,-1.99846477998307,-1.99843023020779,-1.99842385034734,0.0335202877054488,0.00240244354741992,0.00153522001693496,0.00156976979221013,0.0015761496526594,-1.01300513331615,-1.04784723261343,-1.04908424164578,-1.04902276365119,-1.04902277000271,-0.0130051333161543,-0.0478472326134312,-0.0490842416457755,-0.0490227636511937,-0.0490227700027117
40,100,-2,-1,1,-2.02746231029998,-2.0606430685098,-2.06141636959665,-2.06139191397597,-2.06139191397597,-0.027462310299978,-0.0606430685098012,-0.061416369596647,-0.0613919139759682,-0.0613919139759682,-0.530255913538429,-0.547285383110226,-0.54790045602336,-0.547871064221097,-0.547871064221097,0.469744086461571,0.452714616889774,0.45209954397664,0.452128935778903,0.452128935778903
40,100,-2,-1,1,-2.11102224541244,-2.1528103757052,-2.15417459127841,-2.15410336935274,-2.15411273200767,-0.111022245412439,-0.1528103757052,-0.154174591278409,-0.154103369352745,-0.154112732007672,-0.597768752638406,-0.624658391732881,-0.625390190366297,-0.625297983854091,-0.62527899681373,0.402231247361594,0.375341608267119,0.374609809633703,0.374702016145909,0.37472100318627
40,100,-2,-1,1,-1.89547790607252,-1.93211844283836,-1.93328673564004,-1.93324963260186,-1.93325676872441,0.104522093927481,0.0678815571616402,0.0667132643599577,0.0667503673981384,0.0667432312755882,-1.24709545109073,-1.30215987861507,-1.30292971635925,-1.30278253917346,-1.30278243416336,-0.247095451090731,-0.302159878615066,-0.302929716359252,-0.302782539173464,-0.302782434163356
40,100,-2,-1,1,-2.36912871567819,-2.41731053617224,-2.41877544127044,-2.41872885128894,-2.41873479674408,-0.369128715678193,-0.417310536172244,-0.418775441270442,-0.41872885128894,-0.418734796744081,-0.016780421976274,-0.0165083629698673,-0.0160564981567691,-0.0160944919740354,-0.0160720998152231,0.983219578023726,0.983491637030133,0.983943501843231,0.983905508025965,0.983927900184777
40,100,-2,-1,1,-1.78243778611701,-1.81061989160877,-1.81152562113738,-1.81150545389395,-1.8115006975743,0.217562213882991,0.189380108391225,0.188474378862622,0.188494546106048,0.1884993024257,-1.26095829518279,-1.30885500573976,-1.30982769850224,-1.30970535731258,-1.30972327071905,-0.260958295182789,-0.308855005739757,-0.309827698502237,-0.309705357312576,-0.309723270719048
40,100,-2,-1,1,-2.22605024758656,-2.26609910506935,-2.26726270077643,-2.26720261542058,-2.26720261542058,-0.226050247586565,-0.266099105069355,-0.26726270077643,-0.26720261542058,-0.26720261542058,-0.800265615393568,-0.831558873159756,-0.832413889353564,-0.832384794807346,-0.832384794807346,0.199734384606432,0.168441126840244,0.167586110646436,0.167615205192654,0.167615205192654
40,100,-2,-1,1,-1.6369479597406,-1.66516498471192,-1.66577912309,-1.6657820511761,-1.6657820511761,0.363052040259404,0.334835015288085,0.334220876910002,0.334217948823899,0.334217948823899,-0.856686378516034,-0.884868462100535,-0.885373428075746,-0.885292604711077,-0.885292604711077,0.143313621483966,0.115131537899465,0.114626571924254,0.114707395288923,0.114707395288923
40,100,-2,-1,1,-1.69846493939786,-1.72705905856659,-1.72794994339697,-1.72792636276823,-1.72792636276823,0.301535060602143,0.272940941433414,0.272050056603028,0.272073637231768,0.272073637231768,-1.32791621062491,-1.38001931390634,-1.38088428319977,-1.3807732575068,-1.3807732575068,-0.327916210624908,-0.380019313906337,-0.380884283199769,-0.380773257506802,-0.380773257506802
40,100,-2,-1,1,-1.93072720112129,-1.96154947730965,-1.96234941276677,-1.96231385672846,-1.96231385672846,0.0692727988787147,0.0384505226903513,0.0376505872332347,0.0376861432715421,0.0376861432715421,-0.942442416925929,-0.975115359240821,-0.976218014326355,-0.976140383701671,-0.976140383701671,0.0575575830740708,0.024884640759179,0.0237819856736453,0.0238596162983287,0.0238596162983287
40,100,-2,-1,1,-1.68520026301325,-1.71297040136036,-1.713927343294,-1.7138825371956,-1.71386087641256,0.314799736986752,0.287029598639643,0.286072656705998,0.286117462804397,0.286139123587437,-1.0693703524999,-1.10997270867124,-1.11072764193505,-1.11063895169905,-1.11065970014346,-0.0693703524999036,-0.109972708671239,-0.110727641935047,-0.110638951699054,-0.110659700143459
40,100,-2,-1,1,-1.47843579737093,-1.8051794090739,-1.80616649658268,-1.80614390890307,-1.80615032668068,0.521564202629066,0.194820590926098,0.193833503417324,0.193856091096928,0.193849673319316,-1.20257343342327,-1.35059358686328,-1.35160318864644,-1.35145556285444,-1.35144228683802,-0.202573433423266,-0.350593586863283,-0.351603188646439,-0.351455562854436,-0.351442286838019
40,100,-2,-1,1,-1.84427818099877,-1.87691423581784,-1.87779589843883,-1.87778284141654,-1.87777772127592,0.155721819001231,0.123085764182159,0.122204101561168,0.122217158583456,0.122222278724079,-0.904957663522895,-0.939946539810228,-0.940616738336356,-0.940523901626224,-0.940519069714207,0.095042336477105,0.0600534601897719,0.0593832616636444,0.0594760983737763,0.0594809302857934
40,100,-2,-1,1,-1.93267591476994,-1.97482206144305,-1.97656111776013,-1.97647138954179,-1.97646794299184,0.0673240852300616,0.0251779385569459,0.0234388822398675,0.0235286104582122,0.0235320570081612,-1.13973262264283,-1.1961204549909,-1.19733121657992,-1.19708064868155,-1.1970761442389,-0.139732622642833,-0.196120454990897,-0.197331216579923,-0.197080648681548,-0.197076144238901
40,100,-2,-1,1,-2.28011878928818,-2.32938710387817,-2.33164965980012,-2.33150486575883,-2.33151072069325,-0.280118789288184,-0.329387103878174,-0.331649659800121,-0.331504865758827,-0.331510720693248,-0.671312609771311,-0.701890435262832,-0.701928318892025,-0.701892533616203,-0.701876436654391,0.328687390228689,0.298109564737168,0.298071681107975,0.298107466383797,0.298123563345609
40,100,-2,-1,1,-2.17030496142305,-2.20708638829606,-2.20840675222817,-2.20830259977674,-2.20831076657105,-0.170304961423047,-0.207086388296055,-0.208406752228171,-0.208302599776739,-0.208310766571047,-1.18947847548337,-1.23801107823424,-1.24022482664167,-1.24005541508381,-1.24003906859602,-0.189478475483366,-0.238011078234245,-0.240224826641669,-0.240055415083813,-0.240039068596024
40,100,-2,-1,1,-1.8541315458615,-1.8849792651416,-1.88607481828185,-1.88602404564004,-1.88603476525764,0.145868454138503,0.115020734858403,0.113925181718145,0.113975954359965,0.113965234742364,-1.1787338922594,-1.22569915427867,-1.22677450268189,-1.22666215314805,-1.22664292185191,-0.178733892259397,-0.225699154278671,-0.226774502681894,-0.226662153148051,-0.226642921851912
40,100,-2,-1,1,-1.87100885081727,-1.90476241378389,-1.9059319195334,-1.90589580874827,-1.90589192963282,0.128991149182732,0.0952375862161139,0.0940680804665965,0.0941041912517346,0.094108070367183,-1.29304539890498,-1.35052723696439,-1.35183146316257,-1.35165236580311,-1.35166881056669,-0.293045398904975,-0.350527236964391,-0.351831463162569,-0.351652365803113,-0.351668810566691
40,100,-2,-1,1,-1.93292759353377,-1.9623514605237,-1.96344201502184,-1.96339431607195,-1.96339521399215,0.0670724064662274,0.0376485394763004,0.0365579849781632,0.0366056839280473,0.0366047860078509,-1.12857888622098,-1.16902846344438,-1.16992762819182,-1.16987106855729,-1.16987271512136,-0.128578886220979,-0.169028463444384,-0.169927628191815,-0.169871068557286,-0.169872715121363
40,100,-2,-1,1,-1.71252280759022,-1.73379093492767,-1.73433679633748,-1.73431942165063,-1.73431942165063,0.287477192409782,0.266209065072327,0.26566320366252,0.265680578349375,0.265680578349375,-1.46633894166246,-1.50643953578881,-1.50759380272191,-1.50753775067738,-1.50753775067738,-0.466338941662465,-0.506439535788815,-0.507593802721907,-0.507537750677379,-0.507537750677379
40,100,-2,-1,1,-2.3548429683548,-2.40203020849341,-2.40448757553743,-2.4042641184638,-2.40426634143077,-0.3548429683548,-0.402030208493414,-0.404487575537432,-0.404264118463804,-0.404266341430765,-1.01219487071076,-1.06322299431023,-1.06513860067531,-1.06494242534286,-1.06494078918346,-0.0121948707107598,-0.063222994310232,-0.065138600675311,-0.0649424253428599,-0.0649407891834617
