"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,-2,1,-2.0016031401983,-2.03489796844496,-2.03620479210326,-2.03609753627789,-2.03609179991726,-0.00160314019830032,-0.0348979684449553,-0.0362047921032564,-0.0360975362778895,-0.0360917999172639,-1.61282059926636,-1.68344066198442,-1.68549307732897,-1.68533246149398,-1.68534237033895,0.387179400733639,0.316559338015576,0.31450692267103,0.314667538506023,0.314657629661046
40,100,-2,-2,1,-2.05110035809853,-2.08280500951898,-2.08397417285071,-2.08390638242927,-2.08389868199146,-0.0511003580985263,-0.0828050095189816,-0.0839741728507111,-0.0839063824292685,-0.0838986819914602,-1.56136111819905,-1.62663746540326,-1.62810734597221,-1.62803266871331,-1.62803945012178,0.438638881800953,0.373362534596744,0.37189265402779,0.371967331286688,0.37196054987822
40,100,-2,-2,1,-2.3879308774881,-2.43047834423706,-2.43224885624436,-2.43212107505097,-2.43211599705606,-0.387930877488103,-0.430478344237063,-0.432248856244365,-0.432121075050973,-0.43211599705606,-1.33575666631975,-1.39750983655726,-1.39979803270055,-1.39964809810186,-1.399666182458,0.66424333368025,0.602490163442741,0.600201967299451,0.600351901898143,0.600333817542002
40,100,-2,-2,1,-2.39624221877353,-2.43839910892412,-2.44068647651162,-2.44055379715661,-2.44053756983488,-0.396242218773535,-0.438399108924121,-0.440686476511617,-0.440553797156608,-0.440537569834881,-1.12473449736172,-1.17951619875593,-1.18037402760933,-1.18030473718955,-1.18031680906808,0.875265502638279,0.820483801244075,0.819625972390669,0.819695262810452,0.819683190931918
40,100,-2,-2,1,-2.41468339220115,-2.46329143293331,-2.46500863513345,-2.46488045593943,-2.46488371639929,-0.414683392201154,-0.46329143293331,-0.465008635133452,-0.464880455939431,-0.464883716399289,-1.14671188722725,-1.20471664213301,-1.20718290055715,-1.20697152795634,-1.20694494375368,0.853288112772749,0.795283357866992,0.792817099442848,0.793028472043656,0.793055056246323
40,100,-2,-2,1,-2.39494029998297,-2.43703171669957,-2.43868549855984,-2.43846238287329,-2.43845989246043,-0.394940299982967,-0.437031716699571,-0.438685498559842,-0.438462382873293,-0.438459892460425,-1.68651151306315,-1.75065591741224,-1.75622224468755,-1.75567036599598,-1.75563211137816,0.313488486936847,0.249344082587763,0.243777755312449,0.244329634004023,0.244367888621841
40,100,-2,-2,1,-2.11009080158165,-2.13566962763242,-2.1373355268323,-2.13717757092497,-2.1371870300741,-0.110090801581654,-0.135669627632423,-0.137335526832304,-0.137177570924973,-0.137187030074097,-1.70411424891557,-1.77468879033889,-1.77672749380285,-1.77664494358112,-1.77662009583915,0.295885751084433,0.225311209661106,0.223272506197151,0.223355056418878,0.223379904160846
40,100,-2,-2,1,-1.66220005238782,-1.69195770019089,-1.69372764707303,-1.69344470632899,-1.6934437098308,0.337799947612181,0.308042299809112,0.306272352926967,0.306555293671011,0.306556290169203,-1.76374839213076,-1.85351618821678,-1.85654963620041,-1.85573605344393,-1.85573048085914,0.236251607869242,0.146483811783218,0.143450363799591,0.144263946556072,0.144269519140856
40,100,-2,-2,1,-1.74865773983988,-1.76932406267215,-1.77012222302425,-1.77003719520474,-1.77004235100637,0.251342260160123,0.230675937327849,0.229877776975753,0.229962804795259,0.229957648993627,-2.16791760257802,-2.248594067737,-2.25045938023509,-2.25041657200753,-2.25040386606738,-0.167917602578019,-0.248594067737004,-0.250459380235093,-0.250416572007529,-0.250403866067384
40,100,-2,-2,1,-2.03434256857334,-2.06827283229771,-2.06864109726861,-2.0684821136655,-2.06848095611479,-0.0343425685733392,-0.0682728322977075,-0.0686410972686069,-0.0684821136655041,-0.0684809561147857,-2.1031648119445,-2.23657465861211,-2.21933328623974,-2.21901267620894,-2.21900401550749,-0.103164811944505,-0.23657465861211,-0.219333286239743,-0.219012676208936,-0.219004015507494
40,100,-2,-2,1,-1.50754621736144,-1.52900588346162,-1.52994066250895,-1.52983670715363,-1.52983517207511,0.492453782638557,0.470994116538383,0.470059337491052,0.470163292846367,0.470164827924894,-2.18461440590489,-2.27362106000649,-2.27707689898374,-2.2765772398714,-2.27656108655668,-0.184614405904886,-0.273621060006493,-0.27707689898374,-0.276577239871395,-0.276561086556684
40,100,-2,-2,1,-1.87010526937458,-1.89861937030957,-1.89985074534172,-1.89923789531056,-1.89922620739813,0.129894730625419,0.101380629690425,0.100149254658284,0.100762104689437,0.100773792601872,-2.55491470725399,-2.7042681941081,-2.69658162493821,-2.69419798230657,-2.69415838454995,-0.554914707253987,-0.704268194108105,-0.696581624938205,-0.694197982306569,-0.694158384549946
40,100,-2,-2,1,-2.3086209080039,-2.36012257302861,-2.36302167102438,-2.3626791660222,-2.36266992911471,-0.308620908003901,-0.360122573028608,-0.36302167102438,-0.362679166022198,-0.362669929114707,-1.62959954102341,-1.73327951764191,-1.73722645243221,-1.73670008860602,-1.73669832812611,0.370400458976587,0.266720482358091,0.262773547567793,0.263299911393975,0.26330167187389
40,100,-2,-2,1,-2.44597971455668,-2.49296632156003,-2.49489592627765,-2.49474380725901,-2.49475813214618,-0.445979714556684,-0.492966321560027,-0.494895926277652,-0.494743807259015,-0.494758132146184,-0.870165353582708,-0.905370060957528,-0.907557912898305,-0.907347139470541,-0.90735750635026,1.12983464641729,1.09462993904247,1.09244208710169,1.09265286052946,1.09264249364974
40,100,-2,-2,1,-1.8997685544616,-1.92996081875476,-1.93080322679215,-1.93064106702165,-1.93063947423054,0.100231445538403,0.070039181245241,0.0691967732078504,0.0693589329783539,0.0693605257694623,-2.4536850344939,-2.59075558746132,-2.58653627617991,-2.58615919794015,-2.58614807780642,-0.453685034493905,-0.590755587461321,-0.586536276179911,-0.586159197940147,-0.586148077806419
40,100,-2,-2,1,-1.90648500628173,-1.94312588169752,-1.94513632876499,-1.94492445310664,-1.94492068700815,0.0935149937182715,0.0568741183024826,0.0548636712350059,0.0550755468933601,0.0550793129918465,-1.8945785578349,-2.0060341157482,-2.0089590813607,-2.00851915604208,-2.00850864933176,0.105421442165099,-0.00603411574820267,-0.00895908136069945,-0.00851915604207854,-0.00850864933176254
40,100,-2,-2,1,-2.20769513534502,-2.24759093780494,-2.24847476862697,-2.24813632854707,-2.24812479804433,-0.207695135345024,-0.247590937804944,-0.248474768626973,-0.248136328547067,-0.248124798044334,-1.89031027228717,-2.03414016558224,-2.00903516010381,-2.00897972593679,-2.00899392784505,0.109689727712828,-0.0341401655822438,-0.00903516010381011,-0.00897972593679075,-0.00899392784504993
40,100,-2,-2,1,-1.50870643795971,-1.52979080570166,-1.53050412612961,-1.53046471608163,-1.53047913575978,0.491293562040293,0.470209194298342,0.469495873870386,0.46953528391837,0.46952086424022,-2.00756217407876,-2.08683342343317,-2.08866516609426,-2.08847579660504,-2.08846474834627,-0.00756217407876347,-0.0868334234331671,-0.0886651660942563,-0.088475796605044,-0.0884647483462668
40,100,-2,-2,1,-1.66057653480631,-1.68374727513387,-1.68435498095349,-1.68432945015455,-1.68431343755738,0.339423465193694,0.316252724866133,0.315645019046511,0.315670549845452,0.315686562442624,-1.83112831035522,-1.89546647796225,-1.89769140785212,-1.89751346821007,-1.89752026662819,0.168871689644778,0.104533522037749,0.102308592147881,0.102486531789929,0.10247973337181
40,100,-2,-2,1,-1.78054713218487,-1.80073948932445,-1.80179198752241,-1.8016882388539,-1.80168996712414,0.219452867815134,0.199260510675552,0.198208012477588,0.198311761146098,0.198310032875855,-2.10691829782605,-2.1856865890593,-2.18798020174362,-2.1878871128922,-2.18787793453498,-0.106918297826048,-0.185686589059297,-0.187980201743621,-0.187887112892203,-0.187877934534977
40,100,-2,-2,1,-1.95446417082929,-1.99283915854423,-1.99465108084479,-1.99452970538061,-1.99455582362546,0.0455358291707131,0.00716084145576823,0.00534891915520652,0.00547029461938608,0.00544417637453964,-1.52380929921819,-1.60287893313624,-1.60390048033362,-1.60366084900765,-1.60364372791238,0.476190700781812,0.397121066863759,0.396099519666377,0.396339150992347,0.396356272087619
40,100,-2,-2,1,-1.68972394623329,-1.71511238950608,-1.71586643042235,-1.71581592665071,-1.71582817510929,0.310276053766715,0.28488761049392,0.284133569577645,0.284184073349286,0.284171824890707,-1.70779537711258,-1.77520750131726,-1.77728226039439,-1.77709456139028,-1.777070116752,0.292204622887424,0.22479249868274,0.222717739605608,0.222905438609723,0.222929883248004
40,100,-2,-2,1,-2.20126979923259,-2.24256428985741,-2.24474440470146,-2.24451410201872,-2.24453903048346,-0.201269799232595,-0.242564289857408,-0.244744404701457,-0.244514102018719,-0.244539030483456,-1.46989217950624,-1.5507323797719,-1.55322523539804,-1.55293979276777,-1.55292023502291,0.530107820493761,0.449267620228104,0.446774764601958,0.447060207232226,0.447079764977091
40,100,-2,-2,1,-2.10383512029244,-2.14037470668957,-2.14164414537464,-2.14152671435247,-2.1415231313002,-0.103835120292436,-0.140374706689574,-0.141644145374638,-0.14152671435247,-0.141523131300197,-1.79240870653005,-1.88372256211192,-1.88614235152024,-1.88594413097203,-1.88593764511392,0.20759129346995,0.116277437888076,0.113857648479761,0.114055869027966,0.114062354886082
40,100,-2,-2,1,-2.24672335609173,-2.28829574373921,-2.28977283091361,-2.28966966013565,-2.28968461581692,-0.246723356091729,-0.28829574373921,-0.289772830913609,-0.289669660135653,-0.289684615816921,-1.21448823494641,-1.27255335856667,-1.27385372250708,-1.27375376241747,-1.27374379096255,0.785511765053594,0.72744664143333,0.726146277492918,0.726246237582534,0.726256209037448
40,100,-2,-2,1,-1.824304169038,-1.85388328192121,-1.85526018543373,-1.85517113397094,-1.85516303770143,0.175695830962,0.146116718078794,0.144739814566273,0.144828866029063,0.144836962298566,-1.68623044541625,-1.76241546563632,-1.76376057568324,-1.76360351388295,-1.76360202309373,0.313769554583753,0.237584534363675,0.236239424316759,0.236396486117053,0.236397976906274
40,100,-2,-2,1,-1.99875939868564,-2.03411811884791,-2.03520114290984,-2.03510793097031,-2.0351231294082,0.00124060131436443,-0.0341181188479078,-0.0352011429098411,-0.035107930970308,-0.0351231294081957,-1.73510952590101,-1.82132330162091,-1.82425182158164,-1.82388955935583,-1.82386933060365,0.264890474098991,0.178676698379087,0.175748178418359,0.176110440644167,0.176130669396351
40,100,-2,-2,1,-1.85209022071737,-1.88193394187931,-1.88361026345502,-1.88346277364121,-1.88345521837552,0.147909779282629,0.118066058120694,0.116389736544976,0.116537226358785,0.116544781624475,-1.92568198887065,-2.02272543349886,-2.02422300035302,-2.02408075437873,-2.0240936507191,0.0743180111293504,-0.0227254334988576,-0.0242230003530191,-0.0240807543787342,-0.0240936507191032
40,100,-2,-2,1,-1.64985524284619,-1.67629554554723,-1.67733998287385,-1.67726745744808,-1.67727531055953,0.350144757153809,0.323704454452773,0.322660017126154,0.322732542551918,0.322724689440468,-2.01547448162699,-2.10826424142772,-2.1103531829259,-2.11014840965106,-2.11013599915878,-0.0154744816269896,-0.108264241427723,-0.110353182925898,-0.110148409651058,-0.11013599915878
40,100,-2,-2,1,-2.25745572320304,-2.30547598777281,-2.30775215262066,-2.30737389588361,-2.30736421047936,-0.257455723203039,-0.305475987772805,-0.307752152620662,-0.30737389588361,-0.307364210479359,-2.00240028117124,-2.14918507014407,-2.14393146387255,-2.1434558572483,-2.14344917753184,-0.00240028117123581,-0.14918507014407,-0.143931463872548,-0.1434558572483,-0.143449177531836
40,100,-2,-2,1,-1.97208734364028,-2.00225364905946,-2.00399810725003,-2.00380052116766,-2.00379561774629,0.0279126563597192,-0.00225364905945824,-0.00399810725003213,-0.00380052116765928,-0.00379561774628634,-2.11133079789266,-2.22107364615812,-2.22447353053694,-2.22430894605786,-2.22430142306778,-0.111330797892655,-0.221073646158118,-0.224473530536939,-0.224308946057857,-0.224301423067782
40,100,-2,-2,1,-1.89416651956252,-1.92433682320883,-1.9250877445385,-1.92504028773901,-1.92505633269884,0.10583348043748,0.0756631767911662,0.0749122554615007,0.0749597122609944,0.074943667301163,-1.81139953198294,-1.88664693426959,-1.88915219669811,-1.88897046527027,-1.88896299303629,0.188600468017062,0.113353065730415,0.110847803301892,0.11102953472973,0.111037006963709
40,100,-2,-2,1,-1.73620972205599,-1.76345799089003,-1.76457877636355,-1.76451137175228,-1.76451546721152,0.263790277944006,0.236542009109972,0.235421223636445,0.23548862824772,0.235484532788479,-1.77333164970643,-1.85130444883678,-1.85285863869329,-1.8527101267024,-1.85271383387665,0.226668350293568,0.148695551163218,0.147141361306709,0.1472898732976,0.147286166123351
40,100,-2,-2,1,-1.92929050530685,-1.95748610106789,-1.95833330386562,-1.95804484129705,-1.95804067372889,0.0707094946931459,0.0425138989321074,0.0416666961343819,0.0419551587029474,0.0419593262711095,-2.2538775152675,-2.38998175547073,-2.37258546924181,-2.37218550534061,-2.37219436789938,-0.253877515267501,-0.389981755470729,-0.372585469241814,-0.372185505340611,-0.372194367899376
40,100,-2,-2,1,-2.39598741811591,-2.42929731512279,-2.43029040660535,-2.42944871337998,-2.42942982192887,-0.395987418115912,-0.42929731512279,-0.43029040660535,-0.429448713379983,-0.429429821928866,-2.55670512114121,-2.70139172877308,-2.69289408525402,-2.69215484374226,-2.69210571382512,-0.556705121141208,-0.701391728773082,-0.692894085254024,-0.69215484374226,-0.692105713825119
40,100,-2,-2,1,-2.43139685451806,-2.46909021965101,-2.47076309324779,-2.47065632961944,-2.47065576296296,-0.43139685451806,-0.469090219651013,-0.470763093247791,-0.470656329619444,-0.470655762962963,-1.00462190024479,-1.04384722531068,-1.04488930245849,-1.04485129333674,-1.04485184698711,0.995378099755211,0.95615277468932,0.955110697541508,0.955148706663256,0.955148153012888
40,100,-2,-2,1,-2.03269896579958,-2.0697100476301,-2.07120358346745,-2.07111044753674,-2.07110440582844,-0.0326989657995762,-0.069710047630104,-0.0712035834674483,-0.071110447536741,-0.0711044058284402,-1.51596648161424,-1.59014136811913,-1.59219610153183,-1.59200006926767,-1.59200195443874,0.484033518385763,0.409858631880872,0.407803898468166,0.407999930732325,0.407998045561261
40,100,-2,-2,1,-2.12789252845198,-2.16936681410519,-2.17076407145395,-2.17049441128418,-2.1704954999923,-0.127892528451979,-0.169366814105191,-0.170764071453955,-0.170494411284181,-0.170495499992304,-2.02345628808601,-2.1705487942548,-2.15192006940004,-2.15183157768962,-2.15180220104421,-0.0234562880860132,-0.170548794254801,-0.151920069400037,-0.151831577689624,-0.151802201044213
40,100,-2,-2,1,-2.09876359233572,-2.13621115650482,-2.13742735926165,-2.13735045078978,-2.13734535593168,-0.0987635923357155,-0.136211156504817,-0.137427359261652,-0.137350450789785,-0.137345355931681,-1.43117649468508,-1.49378108406736,-1.49582928559688,-1.495663832611,-1.49566402664156,0.568823505314916,0.506218915932639,0.504170714403116,0.504336167389003,0.50433597335844
40,100,-2,-2,1,-2.05655005094781,-2.09888953146733,-2.10138548923032,-2.1011926175744,-2.10119845030299,-0.0565500509478083,-0.0988895314673277,-0.101385489230318,-0.101192617574398,-0.101198450302989,-1.76378609450051,-1.86641180437504,-1.86860760891341,-1.86836687967272,-1.86833645637384,0.236213905499493,0.133588195624962,0.13139239108659,0.131633120327282,0.131663543626162
40,100,-2,-2,1,-2.01945292159831,-2.05572334302133,-2.05733587877341,-2.0569465014699,-2.05693897952745,-0.019452921598309,-0.0557233430213309,-0.0573358787734111,-0.0569465014699029,-0.0569389795274535,-2.22988838782758,-2.37648881382923,-2.37203736139991,-2.36964578275101,-2.36964556299565,-0.229888387827576,-0.376488813829233,-0.372037361399911,-0.369645782751014,-0.369645562995655
40,100,-2,-2,1,-2.06081838812552,-2.0993510769817,-2.10028368852099,-2.10009650513258,-2.10007417874643,-0.0608183881255244,-0.0993510769816996,-0.100283688520988,-0.100096505132577,-0.10007417874643,-2.1164411669458,-2.2609881645278,-2.24540758674984,-2.2453026240838,-2.24531460598441,-0.116441166945803,-0.260988164527805,-0.245407586749836,-0.245302624083797,-0.245314605984413
40,100,-2,-2,1,-2.12571685158193,-2.15907131884312,-2.16100104176446,-2.160856715794,-2.16086381112855,-0.125716851581934,-0.159071318843123,-0.161001041764459,-0.160856715794002,-0.160863811128551,-1.26910162771736,-1.32826978327434,-1.32958215079836,-1.32947481386706,-1.32946084809815,0.730898372282644,0.671730216725664,0.67041784920164,0.670525186132941,0.67053915190185
