"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,-1.5,1,-1.67989509044072,-2.09724375621927,-2.09943275545918,-2.0992686407564,-2.09925090514605,0.320104909559283,-0.0972437562192745,-0.0994327554591843,-0.0992686407563959,-0.0992509051460484,-1.27448889794368,-1.54242956928304,-1.5446298346993,-1.54425753503597,-1.54425771078548,0.225511102056325,-0.0424295692830405,-0.0446298346993017,-0.044257535035968,-0.0442577107854847
40,100,-2,-1.5,1,-1.83450146527325,-1.86192395967457,-1.86284043649466,-1.86274271033777,-1.86275588955047,0.165498534726748,0.13807604032543,0.137159563505343,0.137257289662228,0.137244110449526,-1.87428643412726,-1.94132456326374,-1.94449911073401,-1.94411998540982,-1.94407557104909,-0.374286434127258,-0.44132456326374,-0.444499110734005,-0.44411998540982,-0.444075571049086
40,100,-2,-1.5,1,-1.84182899022636,-1.88205578245852,-1.8836631203233,-1.88359006416921,-1.88359822589755,0.158171009773637,0.117944217541481,0.116336879676696,0.116409935830786,0.116401774102448,-1.67760274152649,-1.773504515457,-1.77569218252292,-1.77520126794544,-1.77517802383506,-0.177602741526494,-0.273504515456998,-0.275692182522917,-0.275201267945436,-0.275178023835056
40,100,-2,-1.5,1,-1.71519052730435,-1.74182204546925,-1.74246482241876,-1.74245358653082,-1.74245358653082,0.284809472695651,0.258177954530747,0.257535177581236,0.257546413469184,0.257546413469184,-1.21012155657554,-1.25299996818717,-1.25358133305046,-1.25352439881524,-1.25352439881524,0.289878443424456,0.247000031812835,0.246418666949536,0.246475601184756,0.246475601184756
40,100,-2,-1.5,1,-1.87783269409547,-1.91019714706366,-1.91142983062184,-1.91134693555308,-1.91134642810602,0.122167305904527,0.0898028529363435,0.0885701693781553,0.0886530644469241,0.088653571893976,-1.51891837171167,-1.58846341017395,-1.59079406786873,-1.59050100883468,-1.59049519346351,-0.0189183717116714,-0.0884634101739468,-0.0907940678687296,-0.0905010088346769,-0.0904951934635074
40,100,-2,-1.5,1,-2.15200342063981,-2.19280165384088,-2.19517895111436,-2.19494280901379,-2.19493965096695,-0.152003420639807,-0.192801653840879,-0.195178951114359,-0.194942809013793,-0.19493965096695,-1.8080972468666,-1.91819973648373,-1.91980988628508,-1.91966839836754,-1.91967960882762,-0.308097246866596,-0.418199736483731,-0.419809886285077,-0.419668398367538,-0.41967960882762
40,100,-2,-1.5,1,-2.23140417037857,-2.27453897985593,-2.27621215440813,-2.27607152877606,-2.27608951768268,-0.231404170378565,-0.274538979855928,-0.276212154408133,-0.276071528776062,-0.276089517682676,-0.875649772577748,-0.913756732996013,-0.915075924899142,-0.914960531414741,-0.914941227166659,0.624350227422252,0.586243267003987,0.584924075100858,0.585039468585259,0.585058772833341
40,100,-2,-1.5,1,-1.86497799815657,-1.8948851760235,-1.89600055595401,-1.89595082558,-1.89594958824487,0.135022001843432,0.1051148239765,0.103999444045991,0.104049174419997,0.104050411755134,-1.63454402716618,-1.70554662117445,-1.70756167840013,-1.70736613208035,-1.70736690766779,-0.134544027166184,-0.205546621174449,-0.207561678400126,-0.207366132080346,-0.207366907667792
40,100,-2,-1.5,1,-2.03014963263537,-2.06611338834726,-2.06703468742083,-2.06699832820942,-2.06699506112701,-0.0301496326353732,-0.0661133883472624,-0.0670346874208319,-0.0669983282094195,-0.0669950611270123,-0.964860007832029,-1.00428353019817,-1.00562662315844,-1.00552966141197,-1.00552729265504,0.535139992167971,0.49571646980183,0.494373376841562,0.494470338588033,0.494472707344958
40,100,-2,-1.5,1,-1.83192824207427,-1.86162740265674,-1.86250222973302,-1.86248755581967,-1.86246734238205,0.168071757925731,0.138372597343264,0.137497770266983,0.137512444180334,0.13753265761795,-1.24405830330591,-1.29321388224214,-1.29457136759831,-1.2944300104726,-1.29445138976259,0.255941696694088,0.206786117757864,0.205428632401687,0.205569989527399,0.205548610237409
40,100,-2,-1.5,1,-1.56824780169466,-1.58979670077781,-1.59039992133091,-1.5903755929361,-1.590375108071,0.431752198305341,0.410203299222194,0.409600078669094,0.409624407063897,0.409624891929,-1.89955070478007,-1.96860557898255,-1.97041371687834,-1.9702522678502,-1.97024650764772,-0.399550704780073,-0.468605578982555,-0.470413716878344,-0.470252267850196,-0.470246507647721
40,100,-2,-1.5,1,-1.78257278753757,-1.81051442423259,-1.81169855821891,-1.811628748708,-1.81163501048502,0.217427212462426,0.189485575767406,0.188301441781092,0.188371251292001,0.188364989514982,-1.58620492455775,-1.65514155073633,-1.65693317360722,-1.6567233991688,-1.65672263022279,-0.0862049245577488,-0.155141550736334,-0.156933173607216,-0.1567233991688,-0.156722630222794
40,100,-2,-1.5,1,-1.85358588647945,-1.88447983279701,-1.8855458804261,-1.88549535041997,-1.88548988960924,0.146414113520553,0.115520167202987,0.114454119573901,0.114504649580031,0.114510110390757,-1.49444226815253,-1.55479116881849,-1.55674871403402,-1.5565064798705,-1.55651387662176,0.00555773184746666,-0.0547911688184872,-0.0567487140340213,-0.0565064798705015,-0.0565138766217648
40,100,-2,-1.5,1,-2.23942135083625,-2.21261695385522,-2.21606420477379,-2.21559566683335,-2.21559079685842,-0.239421350836246,-0.21261695385522,-0.216064204773788,-0.215595666833352,-0.215590796858415,-2.34983886925413,-1.38666849264475,-1.38884678281688,-1.38820856733723,-1.3881858854918,-0.849838869254132,0.113331507355251,0.111153217183116,0.11179143266277,0.111814114508199
40,100,-2,-1.5,1,-2.00712237353494,-2.03583915085779,-2.03648926685373,-2.03645955645693,-2.03645955645693,-0.0071223735349415,-0.0358391508577931,-0.036489266853728,-0.0364595564569319,-0.0364595564569319,-1.06733022397671,-1.09964943220935,-1.100608772782,-1.10058081093429,-1.10058081093429,0.432669776023286,0.400350567790654,0.399391227218001,0.399419189065711,0.399419189065711
40,100,-2,-1.5,1,-2.05669248174931,-2.09204860983261,-2.0946790296166,-2.09439607635126,-2.09439014549312,-0.0566924817493084,-0.092048609832613,-0.0946790296166009,-0.0943960763512584,-0.0943901454931204,-1.74402015407739,-1.8403251555962,-1.84350980975295,-1.8431298013902,-1.84310780658061,-0.244020154077393,-0.340325155596195,-0.343509809752953,-0.343129801390197,-0.343107806580608
40,100,-2,-1.5,1,-2.2341568626667,-2.28299382156671,-2.28499450749366,-2.28479574485674,-2.28479417033846,-0.234156862666699,-0.282993821566709,-0.284994507493658,-0.284795744856737,-0.28479417033846,-0.905722488770965,-0.956928808473664,-0.958906022294836,-0.95850242875257,-0.958516317507699,0.594277511229035,0.543071191526336,0.541093977705164,0.54149757124743,0.541483682492301
40,100,-2,-1.5,1,-1.83171899414026,-1.86283212934377,-1.86430112772739,-1.86418015350512,-1.86420010437513,0.168281005859745,0.137167870656227,0.135698872272605,0.135819846494877,0.135799895624872,-1.79373221998511,-1.88082588944986,-1.88283677831476,-1.88258413278721,-1.88255801986315,-0.293732219985114,-0.380825889449855,-0.382836778314761,-0.38258413278721,-0.382558019863153
40,100,-2,-1.5,1,-1.733270411118,-1.76501186682952,-1.76589276271292,-1.76588118681438,-1.76587787670137,0.266729588881998,0.234988133170481,0.234107237287079,0.234118813185618,0.234122123298632,-1.47324588900003,-1.54354196918657,-1.5451050143898,-1.54487204873998,-1.54486568129701,0.0267541109999703,-0.0435419691865691,-0.0451050143898031,-0.0448720487399752,-0.0448656812970099
40,100,-2,-1.5,1,-2.26654381701261,-2.31153758411004,-2.31458120859479,-2.31430500793969,-2.31429857268668,-0.26654381701261,-0.311537584110035,-0.314581208594787,-0.314305007939686,-0.314298572686681,-1.44028830571174,-1.5265466393957,-1.5282647588612,-1.52801132765955,-1.52802489508279,0.0597116942882587,-0.026546639395701,-0.0282647588611984,-0.0280113276595531,-0.0280248950827939
40,100,-2,-1.5,1,-1.69082923416809,-1.71853074337671,-1.71969799761999,-1.71957701369737,-1.71958966879404,0.309170765831914,0.281469256623292,0.280302002380015,0.280422986302634,0.28041033120596,-2.19468377716787,-2.30655866722898,-2.31070368860216,-2.31014727932748,-2.31013558607958,-0.694683777167875,-0.806558667228975,-0.810703688602159,-0.810147279327484,-0.810135586079576
40,100,-2,-1.5,1,-2.04484813853603,-2.07249950214303,-2.07323508671335,-2.07320926617602,-2.07320926617602,-0.044848138536028,-0.0724995021430317,-0.0732350867133533,-0.073209266176022,-0.073209266176022,-1.14410548305511,-1.17846030188681,-1.1792780608884,-1.17925404676541,-1.17925404676541,0.355894516944888,0.321539698113194,0.320721939111603,0.32074595323459,0.32074595323459
40,100,-2,-1.5,1,-1.83932011015108,-1.86579175750164,-1.86675336207376,-1.86664302574493,-1.86664843405126,0.16067988984892,0.134208242498357,0.133246637926238,0.133356974255067,0.133351565948745,-2.11022128336448,-2.20141566309949,-2.20411040292195,-2.2039466763944,-2.20393296177707,-0.610221283364479,-0.701415663099486,-0.704110402921949,-0.703946676394399,-0.703932961777068
40,100,-2,-1.5,1,-2.03136984532253,-2.06632878983487,-2.06766723252844,-2.0676071447278,-2.067600402243,-0.0313698453225313,-0.0663287898348743,-0.0676672325284384,-0.0676071447277966,-0.0676004022429968,-1.27076519621057,-1.32502701066362,-1.32629284036127,-1.32618072997755,-1.32617958098684,0.229234803789433,0.17497298933638,0.173707159638727,0.173819270022447,0.173820419013159
40,100,-2,-1.5,1,-1.8967216922365,-1.92657547044076,-1.92765556954667,-1.92762590485844,-1.92762092787132,0.103278307763496,0.0734245295592411,0.0723444304533332,0.072374095141555,0.0723790721286774,-1.4718142931323,-1.5308959404197,-1.53161766356342,-1.53152681547373,-1.53153387070578,0.0281857068676974,-0.030895940419704,-0.0316176635634222,-0.0315268154737312,-0.0315338707057831
40,100,-2,-1.5,1,-2.13711493450064,-2.18243137754667,-2.1841449451303,-2.18405139497059,-2.18404599644262,-0.13711493450064,-0.182431377546668,-0.184144945130303,-0.184051394970586,-0.184045996442618,-1.22651212336953,-1.29258122446889,-1.29406136921115,-1.29381742145263,-1.29383386831332,0.273487876630472,0.207418775531112,0.205938630788848,0.206182578547371,0.206166131686685
40,100,-2,-1.5,1,-2.32188530974272,-2.38021927189352,-2.38345851477818,-2.3832243852685,-2.38319838610944,-0.321885309742716,-0.380219271893515,-0.38345851477818,-0.3832243852685,-0.383198386109443,-1.26237654292993,-1.34291571959228,-1.34425730600855,-1.34388376012753,-1.34391585087382,0.237623457070066,0.157084280407722,0.15574269399145,0.156116239872474,0.156084149126178
40,100,-2,-1.5,1,-1.54519268918478,-1.56753360305301,-1.56819510929052,-1.56816101456586,-1.56815311681585,0.454807310815218,0.43246639694699,0.43180489070948,0.431838985434136,0.43184688318415,-1.79479252172014,-1.860634655769,-1.86228127303413,-1.86213523935878,-1.86215358820906,-0.294792521720138,-0.360634655768999,-0.362281273034128,-0.362135239358776,-0.362153588209063
40,100,-2,-1.5,1,-1.64692318779652,-1.68565293001279,-1.68760494034042,-1.68750831049622,-1.68751778467155,0.353076812203478,0.314347069987206,0.312395059659579,0.312491689503783,0.312482215328447,-1.59640103512072,-1.67354397850824,-1.67476274838164,-1.6743848845658,-1.67437978543504,-0.0964010351207181,-0.173543978508237,-0.174762748381639,-0.174384884565805,-0.174379785435042
40,100,-2,-1.5,1,-2.07164692221602,-2.10815733885868,-2.10975728816382,-2.10964359319065,-2.10963506715166,-0.0716469222160239,-0.108157338858683,-0.109757288163821,-0.109643593190651,-0.109635067151663,-1.30774462368006,-1.36533527014965,-1.36730771923102,-1.36709304016333,-1.36709804608271,0.192255376319936,0.134664729850347,0.132692280768979,0.132906959836673,0.132901953917288
40,100,-2,-1.5,1,-1.50154433193396,-1.52330113431377,-1.52407894785611,-1.52403716014625,-1.52404986382194,0.49845566806604,0.476698865686233,0.475921052143887,0.475962839853745,0.475950136178065,-1.96530373970027,-2.04358040953968,-2.04460117126778,-2.04449511133179,-2.0444884744941,-0.465303739700269,-0.543580409539678,-0.544601171267781,-0.544495111331792,-0.544488474494104
40,100,-2,-1.5,1,-1.60689877972659,-1.63076527229783,-1.63173691866885,-1.63168869048429,-1.63169042495646,0.393101220273412,0.36923472770217,0.368263081331149,0.368311309515714,0.36830957504354,-1.72682250078124,-1.79429722868629,-1.79559146668602,-1.79547052143254,-1.79547594791967,-0.226822500781243,-0.294297228686293,-0.295591466686017,-0.295470521432538,-0.295475947919672
40,100,-2,-1.5,1,-1.97107568200734,-2.00504945681384,-2.00656180392686,-2.00647695735128,-2.0064794073894,0.0289243179926637,-0.00504945681383973,-0.00656180392685535,-0.00647695735128462,-0.00647940738939834,-1.18044067363032,-1.23083767948776,-1.23143504525361,-1.23134200429951,-1.23136116757608,0.319559326369679,0.269162320512241,0.268564954746392,0.268657995700486,0.268638832423922
40,100,-2,-1.5,1,-2.02357960571359,-2.06326452413841,-2.06542388397836,-2.06517720649861,-2.06516865477461,-0.0235796057135929,-0.0632645241384067,-0.0654238839783554,-0.0651772064986149,-0.0651686547746095,-1.48010967268156,-1.55973454255265,-1.56218001634226,-1.56167215657722,-1.56165428904295,0.0198903273184381,-0.0597345425526492,-0.0621800163422626,-0.061672156577216,-0.0616542890429521
40,100,-2,-1.5,1,-1.94020420361296,-1.96975951566139,-1.97089885837352,-1.97082861827312,-1.97082773683898,0.059795796387039,0.0302404843386113,0.0291011416264775,0.0291713817268779,0.0291722631610165,-1.63238989317272,-1.70134887253427,-1.70235604780879,-1.70231930027079,-1.70231604790601,-0.132389893172721,-0.201348872534269,-0.20235604780879,-0.202319300270789,-0.20231604790601
40,100,-2,-1.5,1,-2.03921208704878,-2.07382976340363,-2.07496531609878,-2.07491605975354,-2.07491605975354,-0.0392120870487762,-0.0738297634036309,-0.0749653160987842,-0.0749160597535434,-0.0749160597535434,-1.19747013547289,-1.24778840222123,-1.24873000814689,-1.24865045924598,-1.24865045924598,0.302529864527108,0.252211597778766,0.251269991853112,0.251349540754024,0.251349540754024
40,100,-2,-1.5,1,-1.97781656426371,-2.01189726632229,-2.01376683237195,-2.01360593357915,-2.01360322263252,0.0221834357362898,-0.0118972663222872,-0.013766832371946,-0.0136059335791474,-0.0136032226325185,-1.62347137235819,-1.71031541236597,-1.71230463708665,-1.71208252264609,-1.71207454554315,-0.123471372358193,-0.210315412365967,-0.212304637086645,-0.212082522646086,-0.212074545543151
40,100,-2,-1.5,1,-1.71590685921958,-1.74357898721572,-1.74476361782892,-1.7446934313673,-1.74469729574719,0.284093140780425,0.256421012784279,0.25523638217108,0.255306568632702,0.255302704252813,-1.72126249961837,-1.79706450658208,-1.79838873925929,-1.79823932590738,-1.79821257229859,-0.221262499618368,-0.297064506582078,-0.298388739259293,-0.298239325907376,-0.298212572298589
40,100,-2,-1.5,1,-1.80925237375825,-1.8398478477331,-1.84102924593389,-1.84093653474188,-1.84093778388827,0.190747626241749,0.1601521522669,0.158970754066105,0.159063465258124,0.159062216111729,-1.40768780064224,-1.46898194922484,-1.47083115437956,-1.47058788764655,-1.47058910331154,0.0923121993577625,0.0310180507751587,0.0291688456204424,0.0294121123534452,0.0294108966884636
40,100,-2,-1.5,1,-2.08216294893127,-2.12149161153697,-2.12326881549233,-2.12314037697836,-2.12314815338824,-0.0821629489312694,-0.121491611536966,-0.123268815492333,-0.123140376978355,-0.123148153388241,-1.21027887719369,-1.26694332432803,-1.26898652557299,-1.26871120488984,-1.26870064373127,0.289721122806311,0.233056675671965,0.231013474427015,0.231288795110161,0.23129935626873
40,100,-2,-1.5,1,-1.77921933522854,-1.80567640904837,-1.80651415424955,-1.80648586832139,-1.80648172706703,0.220780664771464,0.194323590951635,0.193485845750454,0.193514131678612,0.193518272932965,-1.46770120175843,-1.52088297912617,-1.52213376608551,-1.52203354143457,-1.52203432685791,0.0322987982415672,-0.0208829791261693,-0.0221337660855063,-0.02203354143457,-0.0220343268579071
40,100,-2,-1.5,1,-2.04477592621629,-2.07778982562368,-2.07907570922479,-2.07896531902478,-2.07896231744373,-0.0447759262162899,-0.0777898256236815,-0.0790757092247931,-0.0789653190247828,-0.0789623174437271,-1.31322948027618,-1.36163857307245,-1.36389972500875,-1.36369278567474,-1.36368354428958,0.186770519723821,0.138361426927554,0.136100274991252,0.136307214325265,0.13631645571042
40,100,-2,-1.5,1,-2.12624556080322,-2.16429213699621,-2.16594048301662,-2.16585838492943,-2.16585227001521,-0.126245560803222,-0.164292136996206,-0.165940483016616,-0.165858384929432,-0.165852270015212,-1.40451205644028,-1.4721535703388,-1.47306235635427,-1.47297250901974,-1.47298945989757,0.0954879435597151,0.0278464296611978,0.0269376436457254,0.0270274909802568,0.0270105401024319
40,100,-2,-1.5,1,-1.72065295987067,-1.74423477006691,-1.74543110016147,-1.74534365571184,-1.74534277999935,0.279347040129331,0.255765229933091,0.254568899838528,0.254656344288162,0.254657220000654,-1.64538695068412,-1.70988735558309,-1.71140376755167,-1.71126044889927,-1.71126093778949,-0.145386950684125,-0.209887355583089,-0.211403767551665,-0.211260448899273,-0.211260937789494
40,100,-2,-1.5,1,-2.3591357493266,-2.3952041083428,-2.39652929122997,-2.39647251869826,-2.3964659593625,-0.359135749326604,-0.395204108342798,-0.396529291229966,-0.396472518698256,-0.396465959362498,-0.973046536302492,-1.00555590311925,-1.00690863720575,-1.00686040844865,-1.0068668112156,0.526953463697508,0.494444096880748,0.493091362794253,0.493139591551351,0.493133188784396
40,100,-2,-1.5,1,-1.86589717046275,-2.17530334885672,-2.17672299255395,-2.17663312865647,-2.17664043866699,0.134102829537253,-0.175303348856716,-0.176722992553953,-0.176633128656467,-0.176640438666985,-1.25860777155037,-1.47655557795706,-1.47852526373862,-1.47833910988479,-1.47832456921572,0.241392228449633,0.0234444220429411,0.0214747362613767,0.0216608901152071,0.0216754307842804
40,100,-2,-1.5,1,-1.80374362350697,-1.8310917522918,-1.83194783745402,-1.83190415561456,-1.83190415561456,0.19625637649303,0.168908247708202,0.168052162545978,0.168095844385442,0.168095844385442,-1.1857285029731,-1.22808804067817,-1.22895746726706,-1.22890571038325,-1.22890571038325,0.314271497026896,0.271911959321831,0.271042532732938,0.27109428961675,0.27109428961675
40,100,-2,-1.5,1,-2.06185292365281,-2.11982800525712,-2.12182153606809,-2.12164133725044,-2.12162557945506,-0.0618529236528111,-0.119828005257117,-0.121821536068092,-0.121641337250435,-0.121625579455062,-1.19321790852199,-1.29998605276669,-1.30246222605743,-1.30196952001626,-1.30197858318357,0.306782091478008,0.200013947233313,0.197537773942566,0.198030479983745,0.19802141681643
