"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,-0.5,1,-2.16664616608202,-2.22208076448745,-2.22362376514601,-2.22346254743607,-2.22347220896452,-0.166646166082025,-0.222080764487448,-0.223623765146008,-0.223462547436069,-0.223472208964521,0.0160588882193089,0.0241632088928198,0.0246862898161141,0.0245717144355725,0.0245829028269018,0.516058888219309,0.52416320889282,0.524686289816114,0.524571714435572,0.524582902826902
40,100,-2,-0.5,1,-2.05367835065851,-2.10205788255084,-2.10354854254546,-2.10348206455718,-2.10349951071271,-0.0536783506585117,-0.102057882550836,-0.103548542545459,-0.103482064557178,-0.103499510712708,-0.659554623045203,-0.701256123507388,-0.70275160417757,-0.70246056894347,-0.702423387544895,-0.159554623045203,-0.201256123507388,-0.20275160417757,-0.20246056894347,-0.202423387544895
40,100,-2,-0.5,1,-1.61896653182889,-1.64087340746562,-1.6416868813035,-1.64167720919066,-1.64167599580093,0.381033468171112,0.359126592534376,0.358313118696497,0.358322790809345,0.35832400419907,-1.03062673687732,-1.0610773964092,-1.06103112135531,-1.06101288246281,-1.06101351085281,-0.530626736877317,-0.561077396409198,-0.561031121355306,-0.561012882462812,-0.561013510852815
40,100,-2,-0.5,1,-1.91927754474266,-1.96080057787911,-1.96181035381809,-1.96176631011229,-1.96178451768201,0.080722455257342,0.0391994221208853,0.0381896461819147,0.0382336898877056,0.0382154823179917,-0.305964869131515,-0.317876346464373,-0.31804588103075,-0.318016311800372,-0.317994842244753,0.194035130868485,0.182123653535627,0.18195411896925,0.181983688199628,0.182005157755247
40,100,-2,-0.5,1,-1.86188397823582,-1.89612056727165,-1.8969909223045,-1.8969686081211,-1.8969686081211,0.138116021764176,0.103879432728354,0.103009077695496,0.103031391878902,0.103031391878902,-0.910970532093861,-0.9482731844369,-0.949020021322864,-0.948945948123256,-0.948945948123256,-0.410970532093861,-0.4482731844369,-0.449020021322864,-0.448945948123256,-0.448945948123256
40,100,-2,-0.5,1,-1.85352885070216,-1.89024147297905,-1.89110397177815,-1.89107891547925,-1.89107891547925,0.146471149297835,0.109758527020948,0.108896028221848,0.108921084520754,0.108921084520754,-0.3912778786867,-0.40335132845976,-0.40342363399208,-0.403419182997642,-0.403419182997642,0.1087221213133,0.0966486715402405,0.0965763660079199,0.0965808170023581,0.0965808170023581
40,100,-2,-0.5,1,-2.14868921781647,-2.19341175922162,-2.19451236149155,-2.19447747760016,-2.19449119767766,-0.148689217816469,-0.193411759221618,-0.19451236149155,-0.194477477600156,-0.194491197677656,-0.363739770002487,-0.381905236228235,-0.382620401675738,-0.382518917827147,-0.382508117501514,0.136260229997513,0.118094763771765,0.117379598324262,0.117481082172853,0.117491882498486
40,100,-2,-0.5,1,-1.5728030470256,-1.59745299555781,-1.5979599336992,-1.59796322278631,-1.59797674747544,0.427196952974396,0.402547004442192,0.402040066300796,0.402036777213687,0.402023252524564,-1.18023733720947,-1.23422488283299,-1.23512149652896,-1.23502834447867,-1.23502619707628,-0.680237337209471,-0.734224882832995,-0.735121496528955,-0.735028344478672,-0.735026197076282
40,100,-2,-0.5,1,-2.19037926424076,-2.22689454442632,-2.22796357594698,-2.22792767697234,-2.22792767697234,-0.190379264240761,-0.226894544426322,-0.227963575946976,-0.22792767697234,-0.22792767697234,-0.60277687377716,-0.622091883280016,-0.622904917719412,-0.62288024971089,-0.62288024971089,-0.10277687377716,-0.122091883280016,-0.122904917719412,-0.12288024971089,-0.12288024971089
40,100,-2,-0.5,1,-2.09649367221139,-2.13863294571279,-2.13949250051613,-2.13946779287099,-2.13947115672616,-0.0964936722113929,-0.138632945712788,-0.139492500516133,-0.139467792870991,-0.13947115672616,0.0918576404070572,0.0936510383474756,0.0936093698130779,0.0936242299824728,0.0936244230545766,0.591857640407057,0.593651038347476,0.593609369813078,0.593624229982473,0.593624423054577
