"n","p","b_0","b_1","sigbsq","PQL_b_0","Laplace_b_0","nAGQ_4_b_0","nAGQ_10_b_0","nAGQ_25_b_0","b_0_PQL_bias","b_0_Laplace_bias","b_0_4_bias","b_0_10_bias","b_0_25_bias","PQL_b_1","Laplace_b_1","nAGQ_4_b_1","nAGQ_10_b_1","nAGQ_25_b_1","b_1_PQL_bias","b_1_Laplace_bias","b_1_4_bias","b_1_10_bias","b_1_25_bias"
40,100,-2,0.5,1,-1.95503893660578,-1.99383002307005,-1.99442121296507,-1.9943948242923,-1.9943948242923,0.0449610633942159,0.00616997692995369,0.00557878703492642,0.00560517570770269,0.00560517570770269,0.500216894395152,0.51170467049625,0.511774943345576,0.511764564964218,0.511764564964218,0.000216894395152267,0.0117046704962502,0.0117749433455756,0.011764564964218,0.011764564964218
40,100,-2,0.5,1,-1.8695232437385,-1.90565967295308,-1.90625294640911,-1.90622584607042,-1.90622584607042,0.1304767562615,0.0943403270469205,0.0937470535908895,0.093774153929576,0.093774153929576,0.19019034321422,0.196068829661034,0.19614505219081,0.196110580423953,0.196110580423953,-0.30980965678578,-0.303931170338966,-0.30385494780919,-0.303889419576047,-0.303889419576047
40,100,-2,0.5,1,-2.23696170582916,-2.28073181804164,-2.28155675144942,-2.28150978459951,-2.28150978459951,-0.236961705829159,-0.280731818041636,-0.281556751449417,-0.281509784599508,-0.281509784599508,0.490215870241185,0.504843404975929,0.505128672582326,0.505106073530464,0.505106073530464,-0.0097841297588146,0.00484340497592917,0.00512867258232585,0.00510607353046355,0.00510607353046355
40,100,-2,0.5,1,-1.7681135179713,-1.80027600332505,-1.80080784051785,-1.8008016952044,-1.8008016952044,0.231886482028704,0.199723996674953,0.199192159482148,0.199198304795595,0.199198304795595,-0.286861314234131,-0.300672136704623,-0.300996687354484,-0.300984119773805,-0.300984119773805,-0.786861314234131,-0.800672136704623,-0.800996687354484,-0.800984119773805,-0.800984119773805
40,100,-2,0.5,1,-2.04701775306904,-2.08926762356085,-2.08999980618476,-2.08998791266718,-2.08998099552116,-0.0470177530690408,-0.0892676235608505,-0.0899998061847622,-0.0899879126671825,-0.0899809955211612,0.351774628466144,0.362501679695348,0.362655554486413,0.362653610616609,0.362645966000017,-0.148225371533856,-0.137498320304652,-0.137344445513587,-0.137346389383391,-0.137354033999983
40,100,-2,0.5,1,-1.67944502962962,-1.71001213265459,-1.71055419613193,-1.71052870566917,-1.71055085429216,0.320554970370379,0.289987867345406,0.28944580386807,0.289471294330827,0.289449145707838,-0.0198528171635079,-0.0222190971860451,-0.0222586061916795,-0.0222786499065776,-0.0222479558773557,-0.519852817163508,-0.522219097186045,-0.522258606191679,-0.522278649906578,-0.522247955877356
40,100,-2,0.5,1,-2.32857999799835,-2.38150504679713,-2.38237217097986,-2.3823256249829,-2.38232981491962,-0.328579997998347,-0.381505046797126,-0.382372170979864,-0.382325624982901,-0.382329814919621,0.920707742789121,0.948611958823721,0.948978845437142,0.948946004520512,0.948941990141775,0.420707742789121,0.448611958823721,0.448978845437142,0.448946004520512,0.448941990141775
40,100,-2,0.5,1,-2.17874865789182,-2.21586077552233,-2.216452436697,-2.21643595890715,-2.21643595890715,-0.178748657891825,-0.215860775522334,-0.216452436697005,-0.216435958907152,-0.216435958907152,0.568478737999971,0.583060236421062,0.583297137391199,0.583290319618225,0.583290319618225,0.0684787379999714,0.0830602364210624,0.0832971373911988,0.0832903196182249,0.0832903196182249
40,100,-2,0.5,1,-1.97696605676005,-2.01675107852184,-2.01757196835882,-2.01754231074759,-2.01754231074759,0.0230339432399489,-0.016751078521839,-0.0175719683588245,-0.0175423107475927,-0.0175423107475927,-0.0136691137322927,-0.0132714538515555,-0.0132052772534611,-0.0132083462966062,-0.0132083462966062,-0.513669113732293,-0.513271453851556,-0.513205277253461,-0.513208346296606,-0.513208346296606
40,100,-2,0.5,1,-2.06477370620333,-2.09716880267952,-2.09774154011535,-2.09771722564142,-2.09771722564142,-0.0647737062033333,-0.0971688026795219,-0.0977415401153499,-0.0977172256414152,-0.0977172256414152,1.2306790442345,1.25392307706821,1.25438246512541,1.25434253877942,1.25434253877942,0.730679044234501,0.753923077068212,0.754382465125412,0.754342538779425,0.754342538779425
40,100,-2,0.5,1,-2.21086065217759,-2.25567765992565,-2.2564845450811,-2.25644642390956,-2.25644642390956,-0.210860652177586,-0.255677659925647,-0.256484545081098,-0.25644642390956,-0.25644642390956,0.363106449853307,0.374344475007317,0.374441507788164,0.374431959386416,0.374431959386416,-0.136893550146693,-0.125655524992683,-0.125558492211836,-0.125568040613584,-0.125568040613584
40,100,-2,0.5,1,-2.10873411808828,-2.14674993312867,-2.14728676076859,-2.14727721333794,-2.14727721333794,-0.108734118088275,-0.146749933128671,-0.147286760768588,-0.147277213337943,-0.147277213337943,0.715429349661283,0.734021237724533,0.734261760660765,0.734247628579255,0.734247628579255,0.215429349661283,0.234021237724533,0.234261760660765,0.234247628579255,0.234247628579255
40,100,-2,0.5,1,-2.11330842703557,-2.16065199531498,-2.16157822266649,-2.16154759921373,-2.16154926616137,-0.113308427035575,-0.160651995314983,-0.161578222666489,-0.161547599213731,-0.161549266161371,0.483855709967746,0.501403237614871,0.501750560839598,0.501726428023534,0.501727309887851,-0.0161442900322535,0.00140323761487138,0.00175056083959779,0.00172642802353407,0.00172730988785119
40,100,-2,0.5,1,-1.97698848397849,-2.02689035877708,-2.02783959536424,-2.02776078362136,-2.02776095912259,0.0230115160215087,-0.0268903587770781,-0.0278395953642372,-0.0277607836213551,-0.0277609591225891,0.55258941050369,0.577792357537167,0.578332378322636,0.578264017300099,0.57826438560128,0.0525894105036904,0.0777923575371666,0.078332378322636,0.078264017300099,0.0782643856012801
40,100,-2,0.5,1,-1.58572211802037,-1.60876112401708,-1.60903102800814,-1.60904373937463,-1.60904373937463,0.414277881979632,0.39123887598292,0.39096897199186,0.390956260625372,0.390956260625372,0.169518128567526,0.172096036792544,0.172031658661669,0.172046174040667,0.172046174040667,-0.330481871432474,-0.327903963207456,-0.327968341338331,-0.327953825959333,-0.327953825959333
40,100,-2,0.5,1,-1.86579184903557,-1.90588599595586,-1.90668240895577,-1.90667340197569,-1.90666393380685,0.134208150964432,0.0941140040441439,0.0933175910442263,0.0933265980243116,0.0933360661931517,0.152466534798621,0.157515264190577,0.157563955970312,0.157561806895476,0.157564144466652,-0.347533465201379,-0.342484735809423,-0.342436044029688,-0.342438193104524,-0.342435855533348
